date,MKT,SMB,HML,UMD,rf,smb_equal,hml_equal,umd_equal,RMW,CMA,rmw_equal,cma_equal
20140401,-0.014816316,0.00644726,0.004204595,-0.018597221,0.002466,0.019303281,0.004225199,0.001384205,0.012214199,-0.006686691,-0.000957667,0.001426304
20140501,0.012642708,0.023164635,-0.001558896,0.014203851,0.002466,0.023893215,-0.009216287,0.02086572,-0.028857891,0.010769325,-0.028958224,0.007424446
20140601,0.025828329,0.034045008,-0.004189283,0.022257444,0.002466,0.039510684,-0.008424073,0.028161966,-0.023002929,0.018723216,-0.03475484,0.020560506
20140701,0.074750871,0.00259662,0.051589002,-0.064336808,0.002466,-0.005048176,0.056400956,-0.065253527,-0.010261073,0.023859169,0.003322949,0.013392053
20140801,0.027870211,0.045464433,-0.021344946,0.026740834,0.002466,0.035770893,-0.021202689,0.015618409,-0.045681155,0.010802391,-0.03852271,0.011477236
20140901,0.08967552,0.086864605,-0.000594412,0.028723987,0.002466,0.063904858,0.015266742,0.01016594,-0.093003998,0.046210441,-0.044934051,0.038043035
20141001,0.012604684,0.000107585,0.015819276,-0.008341009,0.002466,-0.003164451,0.019138742,-0.017888145,-0.003296444,0.013475167,0.009244672,0.005973176
20141101,0.056411574,0.003373229,0.043403547,-0.025132358,0.002263,0.008503212,0.041645619,-0.013702734,-0.000165522,0.010759251,-0.000768566,0.014744367
20141201,0.093338732,-0.159639655,0.157275205,-0.076981516,0.002263,-0.092598029,0.117145613,-0.077093547,0.153781228,0.006124348,0.088978393,-0.007924837
20150101,0.039439879,0.023626844,-0.070215279,-0.103226724,0.002263,0.017599187,-0.067218044,-0.056699652,-0.019206593,-0.038032287,-0.013225024,-0.021735982
20150201,0.050331588,0.027133464,-0.040387514,-0.026825412,0.002263,0.014938759,-0.035156778,-0.014423958,-0.02668289,-0.016955149,-0.014190967,-0.007429411
20150301,0.171430846,0.081848064,-0.027205835,0.016697435,0.00206,0.042049881,-0.017004255,-0.004105819,-0.073827612,0.002841546,-0.038851046,-0.00439069
20150401,0.199301175,0.00592351,0.063780766,0.09834308,0.00206,0.025028934,0.034437502,-0.011338982,-0.041991952,0.093103487,-0.032746243,0.03705406
20150501,0.11338862,0.167927266,-0.179506241,-0.04667354,0.001856,0.12059345,-0.13366247,-0.061153245,-0.153320382,0.009931539,-0.115677272,0.035992928
20150601,-0.090464585,-0.030230144,0.105407386,-0.122696502,0.001652,-0.019502092,0.087234453,-0.148989524,0.032433401,0.015128015,0.029670505,0.010611875
20150701,-0.161064496,-0.056042677,-0.013125125,-0.057524615,0.001652,-0.028843749,-0.0240352,-0.034553508,0.071940729,-0.009221511,0.05377942,-0.0322294
20150801,-0.142842101,0.007374854,0.022063437,-0.046296489,0.001447,0.019614871,0.025073107,-0.078700184,-0.022953636,0.033252691,-0.011759958,0.046972153
20150901,-0.064157251,0.033782524,-0.048677982,-0.059790481,0.001447,0.028789244,-0.055861221,-0.065281597,0.032994588,-0.038955941,0.000722718,-0.03255761
20151001,0.161175589,0.08352188,-0.058836331,-0.038498047,0.001241,0.048004043,-0.053111765,-0.052941657,-0.094268493,-0.031302185,-0.064298871,0.003342377
20151101,0.027667957,0.114299284,-0.028113771,-0.020045289,0.001241,0.087342423,-0.030968244,-0.033338444,-0.042125646,-0.03119008,-0.053188105,-0.003186035
20151201,0.04115032,0.063950506,-0.005047736,-0.052198468,0.001241,0.066311098,-0.002023564,-0.056994137,-0.00089663,-0.008662156,-0.031110974,0.024971499
20160101,-0.265316866,-0.045672187,0.035226316,-0.098911632,0.001241,-0.013226229,0.022253143,-0.059253638,0.080315015,0.027188496,0.026891374,-0.00540943
20160201,-0.020939765,0.002675445,0.020156543,-0.024382347,0.001241,0.003000625,0.025345565,-0.024743863,-0.002854422,0.012946969,-0.007867598,0.018516192
20160301,0.14412448,0.061842722,-0.030298935,-0.027433318,0.001241,0.04578558,-0.0254643,-0.02862139,-0.045306565,-0.046467322,-0.028606295,-0.021992503
20160401,-0.022269671,0.02852938,0.016570268,0.008151567,0.001241,0.034478497,0.014111776,-0.000262953,0.007127139,0.008772516,-0.011748434,0.019768458
20160501,-0.011214514,-0.021148455,-0.018316412,-0.003660619,0.001241,-0.013708735,-0.01880929,-0.019747172,0.018514922,-0.016195914,0.01474318,-0.023072125
20160601,0.029176152,0.039252556,-0.029862932,0.023763437,0.001241,0.031581488,-0.0322419,0.016497057,-0.025306633,-0.016436861,-0.020564826,-0.012810231
20160701,0.017227847,-0.022937231,0.058902577,-0.040196743,0.001241,-0.010146382,0.062268464,-0.064244877,0.030645782,0.007234568,0.020373995,0.023962961
20160801,0.034398554,0.032703318,0.013847919,-0.025688806,0.001241,0.02844352,0.016240908,-0.011338418,-0.00502701,0.003798976,-0.008900832,0.008554228
20160901,-0.020996554,0.036897688,0.012865577,-0.001160861,0.001241,0.036086834,0.017670956,-0.003735093,-0.002590507,-0.0012869,-0.013199911,0.015526902
20161001,0.032252196,0.018628198,0.01684593,-0.00590792,0.001241,0.019636175,0.008505032,0.010037174,-0.015821386,0.0135594,-0.019335429,0.016050452
20161101,0.037363838,0.004472996,0.035216709,-0.014088048,0.001241,0.015954582,0.019924914,-0.012496174,0.006453539,0.020338128,-0.009194189,0.024324958
20161201,-0.045324795,0.027226399,0.035603506,0.016481284,0.001241,0.028644185,0.039895346,0.020543713,0.009524925,0.046046244,-0.012131266,0.042728571
20170101,0.005439767,-0.033668896,0.043061399,-0.006583053,0.001241,-0.020292046,0.03807359,0.002082556,0.02239015,0.042441954,0.001824124,0.021933638
20170201,0.029296415,0.011719006,0.004458201,-0.004700455,0.001241,0.005441343,0.008933892,-0.002129318,-0.017316226,-0.015558923,-0.00510806,0.005411261
20170301,-0.005990434,-0.025361395,0.006929065,0.042898173,0.001241,-0.013107138,0.013656231,0.022168162,0.045459381,-0.030922807,0.033062651,-0.020388633
20170401,-0.02484349,-0.052536065,0.033813175,0.050020654,0.001241,-0.034214744,0.033501252,0.022389407,0.067124226,-0.030877797,0.051248795,-0.027139658
20170501,-0.038092118,-0.05082008,0.021525561,0.056939294,0.001241,-0.017143248,0.019620308,0.009563966,0.069890625,-0.004530879,0.027566965,-0.009930925
20170601,0.048007362,-0.019849963,-0.00416448,0.002219519,0.001241,-0.015155581,0.008699079,0.002180743,-0.006374833,-0.026054804,0.008233413,0.001072002
20170701,0.018030434,-0.014353271,0.060074296,0.028958614,0.001241,-0.02273495,0.060841857,0.040941718,-0.01913736,0.04934466,0.008980556,0.037086568
20170801,0.018742372,0.004497389,-0.029293705,-0.042391444,0.001241,0.006150267,-0.022281664,-0.035465252,-0.018361979,0.003132981,-0.01706236,-0.002654102
20170901,0.015795088,-0.00602984,-0.026004036,-0.017761276,0.001241,-0.000626206,-0.020976391,-0.022126326,0.004883244,-0.026211386,-0.000471614,-0.022019786
20171001,0.015093393,-0.054263734,-0.009841566,0.067997144,0.001241,-0.01647766,-0.006044286,0.028570825,0.05605472,-0.059150229,0.032230287,-0.024679192
20171101,-0.03389608,-0.03365921,0.040895522,0.054935667,0.001241,-0.019223073,0.035843401,0.036296766,0.048769545,0.009536191,0.018703144,0.006482086
20171201,0.004575871,-0.029220692,-0.000198911,0.046058675,0.001241,-0.009393301,0.00826447,0.029616212,0.033816191,-0.02395331,0.017978763,-0.01019552
20180101,0.021350511,-0.055501538,0.059771584,0.069182735,0.001241,-0.02216051,0.043773915,0.028121731,0.082454002,0.003714253,0.039484099,-0.006671764
20180201,-0.047140627,-0.015374773,-0.025597815,0.017766767,0.001241,-0.019140691,-0.00938754,0.0369426,-0.010195166,-0.031283759,0.015859653,-0.032028911
20180301,-0.005750704,0.039431353,-0.08096472,-0.105427439,0.001241,0.024138269,-0.076756842,-0.087348615,-0.052889508,-0.036193244,-0.028560308,-0.016914414
20180401,-0.036901706,-0.009256829,-0.006878468,0.036939881,0.001241,-0.000713664,-0.006085878,0.026167609,0.019247934,0.020808103,0.003347501,-0.000028754
20180501,0.012185633,-0.03356896,-0.00393556,0.051107642,0.001241,0.01353882,0.009686586,0.001957388,0.071396243,-0.013265512,0.044115685,0.002270809
20180601,-0.082491996,-0.026189124,0.008436533,0.062810016,0.001241,-0.000674872,0.016161244,0.025588989,0.050615203,0.00163642,0.024304235,-0.000407948
20180701,0.001383317,0.016116161,0.039896055,-0.038395105,0.001241,0.01533352,0.037670329,-0.050442467,-0.007762861,0.033722337,-0.016428614,0.027050176
20180801,-0.065983566,-0.002976865,0.028054862,0.01477058,0.001241,0.001669315,0.017859106,0.007677786,-0.004230961,0.040213081,-0.010831921,0.018007515
20180901,0.018517824,-0.026617953,0.020436497,0.013818574,0.001241,-0.003358501,0.021339888,-0.021362635,0.026493372,0.046865889,-0.005335,0.016747925
20181001,-0.111910813,0.032403595,0.034427457,-0.0072848,0.001241,0.031258501,0.011380576,-0.011527287,-0.015953167,0.034755679,-0.005000806,0.018386574
20181101,0.020592089,0.045959581,-0.021430562,-0.085013435,0.001241,0.020650264,0.001988786,-0.067678851,-0.048166667,-0.031483538,-0.034490943,0.014779502
20181201,-0.039111278,-0.002655868,-0.006420268,0.030417602,0.001241,0.010357169,-0.00889815,0.009216803,0.007477095,0.0163955,0.003690693,0.008199902
20190101,0.021971485,-0.05695774,0.013119914,0.032937357,0.001241,-0.02553834,0.034873723,0.016503313,0.051394155,-0.027529538,0.015267166,-0.008002191
20190201,0.161568725,0.062995679,-0.031841094,-0.159105512,0.001241,0.015368344,-0.025800489,-0.092656824,-0.102815368,-0.024621346,-0.052431633,-0.006837664
20190301,0.080278365,0.031738023,-0.023196801,-0.008301605,0.001241,0.0068343,0.001093571,0.002514173,-0.044454022,-0.02215855,-0.029886039,0.006549931
20190401,-0.017474327,-0.019538624,0.005968575,0.048095051,0.001241,0.00537355,0.026961515,0.007012735,0.040853632,-0.008416675,0.003912628,0.007529634
20190501,-0.060885665,0.012903185,-0.00673477,0.03785168,0.001241,0.023589548,-0.008674217,0.002591719,-0.011074374,0.027709782,-0.027577399,0.029707417
20190601,0.026074734,-0.038150322,-0.030670295,0.018449182,0.001241,-0.006363498,-0.013807061,-0.007206611,0.039957594,-0.014620123,0.019858979,-0.002523048
20190701,-0.006205142,-0.019941387,-0.019235612,0.006947654,0.001241,-0.00301272,-0.018228826,-0.000396572,0.025931532,-0.020646903,0.030965383,-0.024857585
20190801,0.0005443,-0.021642923,-0.067009308,0.058826112,0.001241,-0.011178584,-0.040456526,0.025201276,0.024594867,-0.055611113,0.010050426,-0.016454764
20190901,0.002149565,0.016845304,-0.006203312,-0.016441498,0.001241,0.012665638,-0.018318356,-0.005908313,0.020667894,-0.008203601,0.021126644,-0.021605563
20191001,0.003127452,-0.010187446,-0.017792557,0.034980268,0.001241,-0.003656433,-0.004217555,0.016137151,0.006841261,-0.022926315,0.00787307,-0.011142231
20191101,-0.01424826,-0.011005832,0.010168077,-0.00471134,0.001241,-0.00678447,0.009146483,-0.007823338,0.019601192,0.005440333,0.012636577,0.005474871
20191201,0.070125021,0.012975649,0.000303417,0.014183604,0.001241,0.009724453,-0.007631621,0.005463365,0.004418928,-0.015701464,0.005729097,0.00132691
20200101,-0.003885042,0.018341246,-0.041904797,0.044944499,0.001241,-0.004002722,-0.03619797,0.054986636,0.012357792,-0.017306488,0.024130227,-0.030732551
20200201,0.000717881,-0.000455941,-0.040651971,0.068932697,0.001241,-0.014778174,-0.027411208,0.057675906,-0.007280617,-0.017054192,0.00750735,-0.022481668
20200301,-0.056973326,0.024209434,0.01648868,-0.032028016,0.001241,0.036406831,0.029545782,-0.068740595,-0.021692409,0.007350265,-0.032211282,0.003745274
20200401,0.049190825,-0.036986789,-0.048976186,0.091774483,0.001241,-0.025459268,-0.0272433,0.075791809,0.049292758,-0.063212479,0.042717415,-0.038039394
20200501,0.009564898,0.014052602,-0.031272279,0.029136572,0.001241,0.003498055,-0.018713745,0.01127691,0.0102289,-0.03445378,0.012159005,-0.019288206
20200601,0.084948508,-0.006164457,-0.083930956,0.109028075,0.001241,-0.006221998,-0.052464397,0.076246806,0.050251357,-0.052611948,0.0343874,-0.027192082
20200701,0.138571039,-0.003887601,0.009741939,0.040436935,0.001241,-0.004362945,0.034399136,0.002413965,0.004536155,-0.004131869,0.002459026,0.000815815
20200801,0.024236825,0.020137776,-0.001866076,-0.014105224,0.001241,0.030341682,-0.006910013,-0.046517496,0.007273738,-0.004031242,-0.009330178,0.012145137
20200901,-0.064277707,-0.004311163,0.005821582,-0.014160549,0.001241,0.01604848,0.003802966,-0.026064505,0.022569754,-0.012475998,-0.000331757,0.012688411
20201001,0.010234508,0.002247026,-0.019208866,0.017133249,0.001241,0.025741991,-0.013312114,0.013939827,0.032437887,-0.023490721,0.014160258,0.002477363
20201101,0.035103803,-0.021678942,0.073278633,-0.051663293,0.001241,-0.006929373,0.061800574,-0.064046403,-0.026376764,0.023373419,-0.009673307,0.008519772
20201201,0.041259547,-0.086447811,-0.040119999,0.168098526,0.001241,-0.047804312,0.006281199,0.075903821,0.08738175,-0.115952912,0.033432953,-0.022874202
20210101,-0.00118862,-0.093145669,-0.038032979,0.088803998,0.001241,-0.047445989,-0.017485303,0.050754631,0.094740526,-0.074237111,0.051881376,-0.032312998
20210201,0.000277899,0.034076002,0.055072753,-0.062080496,0.001241,0.02335598,0.035091766,-0.035773664,-0.036115423,0.048721902,-0.013517687,0.021027359
20210301,-0.02972557,0.058863334,0.047071951,-0.041240857,0.001241,0.030599331,0.047898041,-0.030380354,-0.03925296,0.060830574,-0.018601358,0.02262803
20210401,0.025439719,-0.020204404,-0.015811016,0.06812374,0.001241,-0.013156016,0.001863842,0.033853335,0.023726733,-0.022576594,0.008767152,-0.003195991
20210501,0.047563826,0.028343683,-0.009800763,0.003417476,0.001241,0.016861398,-0.008148775,0.003241686,-0.021242722,0.001530331,-0.033198586,0.023335225
20210601,0.014194328,0.023532416,-0.02664446,-0.002416062,0.001241,0.015964593,-0.041119737,0.001228547,-0.014446051,0.010834437,-0.012964935,0.010552839
20210701,-0.031180248,0.02451352,-0.001955252,0.037081978,0.001241,-0.001858421,-0.025206934,0.081236728,-0.082004168,0.021366536,-0.004486264,-0.022000992
20210801,0.036568345,0.010777908,0.10317543,0.049226049,0.001241,0.000855872,0.083748053,0.059722213,-0.081099263,0.101893139,-0.029082673,0.030908922
20210901,0.00094772,-0.018898033,0.040385519,-0.092626214,0.001241,-0.003570697,0.043492086,-0.061225532,0.055775831,-0.004374069,0.001460051,0.00420565
20211001,-0.004044905,-0.009778201,-0.07619329,0.012171091,0.001241,-0.006598399,-0.055131866,0.002884246,0.015349953,-0.066376544,0.015420698,-0.026542138
20211101,0.025212651,0.094082127,-0.035435904,-0.04975082,0.001241,0.042756675,-0.043875228,-0.032737565,-0.026234457,-0.000673496,0.006142936,-0.013076321
20211201,0.017360239,0.011262958,0.064844828,-0.105065023,0.001241,0.014259904,0.058787847,-0.081596266,0.000374322,0.028078938,-0.029501489,0.020554309
20220101,-0.098944179,0.007182772,0.040255842,-0.034436373,0.001241,0.028485144,0.03627824,-0.051823654,-0.000320237,0.020148927,-0.015764247,0.015242561
20220201,0.03276251,0.018733555,0.034641761,0.054362381,0.001241,0.00812635,0.021564915,0.03544988,-0.029494162,0.049857903,-0.020589184,0.014115737
20220301,-0.077312652,0.046239327,0.076608827,-0.000969833,0.001241,0.040859057,0.081632026,-0.019984795,-0.031411698,0.035515265,-0.047436314,0.034244095
20220401,-0.084161181,-0.091415758,0.02426445,-0.080684102,0.001241,-0.038861634,0.035113481,-0.04130549,0.075171081,-0.023007331,0.027738987,-0.011949174
20220501,0.064359739,0.054519283,-0.010073267,0.013766053,0.001241,0.020230208,-0.014787922,0.006838043,-0.048700013,0.039737924,-0.009946893,0.006274488
20220601,0.09173485,-0.023342509,-0.077666607,-0.076031513,0.001241,-0.024446066,-0.055618359,-0.039449146,0.018410352,-0.067562147,0.037020869,-0.034962701
20220701,-0.027799018,0.077659542,0.020867153,0.023633836,0.001241,0.044170796,0.000107182,0.014237405,-0.049881866,0.054163161,-0.025593682,0.015682363
20220801,-0.026892535,0.001617123,0.027819904,0.007759195,0.001241,0.017042452,0.02178237,-0.01934466,-0.009248854,0.012603887,-0.025077302,0.022770401
20220901,-0.070861174,-0.023566576,0.022173489,0.033097723,0.001365,-0.002666325,0.021856541,0.014907175,0.023664542,0.00435992,0.009973259,0.001612357
20221001,-0.038680451,0.076702375,-0.010385889,-0.069918871,0.001365,0.026849199,-0.03701891,-0.018793534,-0.074873141,0.060439333,-0.011976802,0.012204781
20221101,0.08052597,0.004853644,0.042379662,-0.042425189,0.001365,0.012131736,0.047647387,-0.0027799,-0.008219317,0.029062382,-0.023560401,0.032648901
20221201,-0.020750915,-0.015837571,-0.032271855,-0.058710151,0.001365,-0.002095073,-0.009242617,-0.012776314,0.019536277,-0.043938679,-0.010428977,-0.006695801
20230101,0.068047196,0.002257968,-0.019494027,-0.04959838,0.001365,0.00225846,-0.023072879,-0.038412536,0.03135951,-0.028587023,0.027198598,-0.022701011
20230201,0.00678203,0.023208633,0.021987006,-0.011505751,0.001365,0.008221731,0.011777286,-0.025099195,-0.01352738,0.042396528,0.004607781,0.006712195
20230301,-0.006301144,-0.019059846,-0.000725024,0.003633042,0.001365,-0.005377442,-0.015508579,-0.015923038,-0.006696431,0.025264299,-0.003537799,0.003591007
20230401,-0.015135406,-0.021845366,0.069072956,0.025102636,0.001365,-0.010326873,0.047764235,0.019959641,-0.006754388,0.061246266,0.005516396,0.006922198
20230501,-0.03850666,0.062787647,0.004897874,0.02985369,0.001365,0.04189364,0.00105476,0.045001197,-0.031391386,0.024822369,-0.00832271,-0.008803581
20230601,0.022025199,0.008323502,-0.003623102,-0.004841373,0.001365,0.015470353,0.001999774,0.000980992,0.026221016,-0.013770332,0.00121769,-0.003888522
20230701,0.023102526,0.004261184,0.024214539,-0.069112366,0.001365,0.022039865,0.039574479,-0.078312256,-0.005597793,0.016049631,-0.031402158,0.0416675
20230801,-0.057358518,0.020263545,0.00016607,0.035238734,0.001365,0.027283414,0.00079969,0.033964331,0.006195069,0.008873006,-0.015849155,0.015129155
20230901,-0.009933912,0.013483974,0.022385187,0.003553853,0.001283,0.007766361,0.012477482,-0.005749165,-0.007171303,0.005497455,-0.008855601,0.00444286
20231001,-0.028237549,0.037687755,-0.009998594,-0.024465464,0.001283,0.025328508,-0.002049919,-0.011927002,-0.033266608,0.002880494,-0.024933152,0.015179963
20231101,0.004771495,0.05319339,0.001876453,0.027672233,0.001283,0.03568943,-0.006167243,0.023438893,-0.025893987,0.038059809,-0.024821883,0.019411659
20231201,-0.021698397,0.006118341,0.009392878,0.011094178,0.001283,0.015421834,0.004172547,0.010439008,0.018245047,-0.01668986,0.010001652,-0.005488404
20240101,-0.109442116,-0.100722511,0.088357724,0.084590658,0.001283,-0.040822026,0.068194821,-0.004262782,0.026810033,-0.003732652,0.008894106,0.005479916
20240201,0.094391807,-0.099467122,-0.050052081,-0.03197688,0.0012,-0.101696838,-0.054871739,-0.013557941,0.04762788,-0.05105215,0.082048622,-0.060276704
20240301,0.024887317,0.058980699,0.018066065,0.043864798,0.0012,0.062826553,0.016189832,0.011757804,-0.003649101,0.001004985,-0.031475975,0.021288024
20240401,0.01107266,-0.051535374,0.019879979,0.034939452,0.0012,-0.04082502,0.034392564,0.011043275,0.045587533,-0.036566871,0.069893248,-0.05151115
20240501,-0.011650437,-0.006242022,0.024763565,0.010012465,0.0012,0.004635926,0.018320747,0.022097757,0.018387596,-0.015973045,0.030515856,-0.025669653
20240601,-0.047201185,-0.048507362,0.036442491,0.098316176,0.0012,-0.007388216,0.021371277,0.053739611,0.024085955,-0.015096431,0.026780972,-0.01413637
20240701,-0.011693641,0.037688395,-0.001884886,-0.051420703,0.001118,0.028734312,0.004963236,-0.059099378,-0.055950101,0.022813881,-0.052055635,0.057465742
